Tx de succes : 0.7640681466184822 pour k = 10 en 8.41 sec.Coefs : 5 5 3 4 2 10
Tx de succes : 0.7640681466184822 pour k = 10 en 8.43 sec.Coefs : 2 5 4 1 1 20
Tx de succes : 0.7640681466184822 pour k = 10 en 8.43 sec.Coefs : 4 3 4 2 1 10
Tx de succes : 0.7640681466184822 pour k = 10 en 8.43 sec.Coefs : 5 2 1 4 1 10
Tx de succes : 0.7640681466184822 pour k = 10 en 8.43 sec.Coefs : 5 3 1 4 3 20
Tx de succes : 0.7640681466184822 pour k = 10 en 8.44 sec.Coefs : 4 5 1 5 2 10
Tx de succes : 0.7640681466184822 pour k = 10 en 8.44 sec.Coefs : 5 2 1 3 3 20
Tx de succes : 0.7640681466184822 pour k = 10 en 8.45 sec.Coefs : 2 5 3 4 2 20
Tx de succes : 0.7640681466184822 pour k = 10 en 8.45 sec.Coefs : 4 4 2 4 2 20
Tx de succes : 0.7640681466184822 pour k = 10 en 8.46 sec.Coefs : 2 5 3 5 3 20
Tx de succes : 0.7640681466184822 pour k = 10 en 8.46 sec.Coefs : 3 5 5 5 2 10
Tx de succes : 0.7640681466184822 pour k = 10 en 8.47 sec.Coefs : 5 4 4 4 2 10
Tx de succes : 0.7640681466184822 pour k = 10 en 8.51 sec.Coefs : 5 3 4 2 1 10
Tx de succes : 0.7640681466184822 pour k = 10 en 8.6 sec.Coefs : 2 5 3 1 1 20
Tx de succes : 0.7640681466184822 pour k = 10 en 8.6 sec.Coefs : 3 3 1 2 2 20
Tx de succes : 0.7640681466184822 pour k = 10 en 8.74 sec.Coefs : 3 4 2 5 2 10
Tx de succes : 0.7635518843572535 pour k = 10 en 11.81 sec.Coefs : 1 2 4 1 2 10
Tx de succes : 0.7635518843572535 pour k = 10 en 11.83 sec.Coefs : 1 3 5 1 1 20
Tx de succes : 0.7635518843572535 pour k = 10 en 11.86 sec.Coefs : 1 3 1 1 1 10
Tx de succes : 0.7635518843572535 pour k = 10 en 11.86 sec.Coefs : 1 3 2 5 2 10
Tx de succes : 0.7635518843572535 pour k = 10 en 11.86 sec.Coefs : 1 3 3 3 3 10
Tx de succes : 0.7635518843572535 pour k = 10 en 11.86 sec.Coefs : 1 4 1 2 1 10
Tx de succes : 0.7635518843572535 pour k = 10 en 11.87 sec.Coefs : 1 3 4 4 3 10
Tx de succes : 0.7635518843572535 pour k = 10 en 11.87 sec.Coefs : 1 3 5 1 3 10
Tx de succes : 0.7635518843572535 pour k = 10 en 11.87 sec.Coefs : 1 4 1 4 3 10
Tx de succes : 0.7635518843572535 pour k = 10 en 11.88 sec.Coefs : 1 2 4 2 1 10
Tx de succes : 0.7635518843572535 pour k = 10 en 11.88 sec.Coefs : 1 2 5 5 2 10
Tx de succes : 0.7635518843572535 pour k = 10 en 11.88 sec.Coefs : 1 3 3 1 3 10
Tx de succes : 0.7635518843572535 pour k = 10 en 11.88 sec.Coefs : 1 3 3 2 3 10
Tx de succes : 0.7635518843572535 pour k = 10 en 11.88 sec.Coefs : 1 3 4 1 3 10
Tx de succes : 0.7635518843572535 pour k = 10 en 11.89 sec.Coefs : 1 2 3 1 2 20
Tx de succes : 0.7635518843572535 pour k = 10 en 11.89 sec.Coefs : 1 2 5 4 2 10
Tx de succes : 0.7635518843572535 pour k = 10 en 11.89 sec.Coefs : 1 3 2 5 3 20
Tx de succes : 0.7635518843572535 pour k = 10 en 11.89 sec.Coefs : 1 5 1 1 3 20
Tx de succes : 0.7635518843572535 pour k = 10 en 11.9 sec.Coefs : 1 2 1 3 3 10
Tx de succes : 0.7635518843572535 pour k = 10 en 11.9 sec.Coefs : 1 3 1 2 3 10
Tx de succes : 0.7635518843572535 pour k = 10 en 11.9 sec.Coefs : 1 3 5 5 1 10
Tx de succes : 0.7635518843572535 pour k = 10 en 11.9 sec.Coefs : 1 4 1 5 3 10
Tx de succes : 0.7635518843572535 pour k = 10 en 11.91 sec.Coefs : 1 2 3 2 1 10
Tx de succes : 0.7635518843572535 pour k = 10 en 11.91 sec.Coefs : 1 2 3 3 2 10
Tx de succes : 0.7635518843572535 pour k = 10 en 11.91 sec.Coefs : 1 2 5 2 1 10
Tx de succes : 0.7635518843572535 pour k = 10 en 11.91 sec.Coefs : 1 4 2 5 1 10
Tx de succes : 0.7635518843572535 pour k = 10 en 11.92 sec.Coefs : 1 2 3 3 1 10
Tx de succes : 0.7635518843572535 pour k = 10 en 11.92 sec.Coefs : 1 3 5 4 3 10
Tx de succes : 0.7635518843572535 pour k = 10 en 11.93 sec.Coefs : 1 5 5 5 1 10
Tx de succes : 0.7635518843572535 pour k = 10 en 11.94 sec.Coefs : 1 4 2 4 1 10
Tx de succes : 0.7635518843572535 pour k = 10 en 11.94 sec.Coefs : 1 5 3 5 3 10
Tx de succes : 0.7635518843572535 pour k = 10 en 11.95 sec.Coefs : 1 4 1 3 3 20
Tx de succes : 0.7635518843572535 pour k = 10 en 11.95 sec.Coefs : 1 4 2 2 1 20
Tx de succes : 0.7635518843572535 pour k = 10 en 11.96 sec.Coefs : 1 3 5 1 3 20
Tx de succes : 0.7635518843572535 pour k = 10 en 11.96 sec.Coefs : 1 4 5 2 1 10
Tx de succes : 0.7635518843572535 pour k = 10 en 11.96 sec.Coefs : 1 5 5 4 3 10
Tx de succes : 0.7635518843572535 pour k = 10 en 11.97 sec.Coefs : 1 5 3 5 3 20
Tx de succes : 0.7635518843572535 pour k = 10 en 11.98 sec.Coefs : 1 2 1 4 3 10
Tx de succes : 0.7635518843572535 pour k = 10 en 12.0 sec.Coefs : 1 5 1 2 3 20
Tx de succes : 0.7635518843572535 pour k = 10 en 12.02 sec.Coefs : 1 5 1 4 3 20
Tx de succes : 0.7635518843572535 pour k = 10 en 12.03 sec.Coefs : 1 5 1 2 1 20
Tx de succes : 0.7635518843572535 pour k = 10 en 12.04 sec.Coefs : 1 4 3 2 2 20
Tx de succes : 0.7635518843572535 pour k = 10 en 12.1 sec.Coefs : 1 5 4 3 2 20
Tx de succes : 0.7635518843572535 pour k = 10 en 8.09 sec.Coefs : 4 4 4 5 2 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.11 sec.Coefs : 4 2 1 4 2 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.11 sec.Coefs : 4 4 5 4 2 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.12 sec.Coefs : 2 3 4 2 3 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.12 sec.Coefs : 2 4 1 2 1 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.13 sec.Coefs : 2 2 1 1 3 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.14 sec.Coefs : 2 3 5 2 1 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.14 sec.Coefs : 2 4 2 5 2 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.14 sec.Coefs : 4 2 1 1 3 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.14 sec.Coefs : 4 5 5 3 2 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.15 sec.Coefs : 2 3 5 4 2 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.15 sec.Coefs : 2 4 1 4 3 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.15 sec.Coefs : 2 4 1 5 3 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.15 sec.Coefs : 2 4 3 3 1 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.15 sec.Coefs : 4 2 1 5 3 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.15 sec.Coefs : 5 5 1 5 2 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.16 sec.Coefs : 2 2 1 5 1 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.16 sec.Coefs : 3 4 1 3 1 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.16 sec.Coefs : 3 4 3 3 1 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.16 sec.Coefs : 4 2 1 4 3 20
Tx de succes : 0.7635518843572535 pour k = 10 en 8.17 sec.Coefs : 2 5 5 4 2 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.17 sec.Coefs : 4 2 1 4 2 20
Tx de succes : 0.7635518843572535 pour k = 10 en 8.17 sec.Coefs : 4 2 1 5 2 20
Tx de succes : 0.7635518843572535 pour k = 10 en 8.17 sec.Coefs : 4 3 4 1 1 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.18 sec.Coefs : 3 4 1 5 3 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.18 sec.Coefs : 4 2 1 1 2 20
Tx de succes : 0.7635518843572535 pour k = 10 en 8.18 sec.Coefs : 4 2 5 1 1 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.19 sec.Coefs : 2 3 2 5 3 20
Tx de succes : 0.7635518843572535 pour k = 10 en 8.19 sec.Coefs : 3 2 4 5 1 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.19 sec.Coefs : 5 2 5 1 1 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.2 sec.Coefs : 2 4 1 4 3 20
Tx de succes : 0.7635518843572535 pour k = 10 en 8.2 sec.Coefs : 2 4 1 5 1 20
Tx de succes : 0.7635518843572535 pour k = 10 en 8.2 sec.Coefs : 2 4 3 5 2 20
Tx de succes : 0.7635518843572535 pour k = 10 en 8.2 sec.Coefs : 4 3 2 5 2 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.2 sec.Coefs : 5 3 3 2 1 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.21 sec.Coefs : 2 3 1 4 1 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.21 sec.Coefs : 5 2 1 5 3 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.21 sec.Coefs : 5 3 1 3 3 20
Tx de succes : 0.7635518843572535 pour k = 10 en 8.22 sec.Coefs : 2 3 2 3 3 20
Tx de succes : 0.7635518843572535 pour k = 10 en 8.22 sec.Coefs : 3 2 1 5 1 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.22 sec.Coefs : 4 4 4 4 2 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.23 sec.Coefs : 2 4 5 2 1 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.24 sec.Coefs : 4 3 1 3 1 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.24 sec.Coefs : 5 2 1 5 1 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.24 sec.Coefs : 5 4 1 4 3 20
Tx de succes : 0.7635518843572535 pour k = 10 en 8.25 sec.Coefs : 4 5 1 5 1 20
Tx de succes : 0.7635518843572535 pour k = 10 en 8.26 sec.Coefs : 2 4 5 3 2 20
Tx de succes : 0.7635518843572535 pour k = 10 en 8.26 sec.Coefs : 2 5 5 5 2 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.27 sec.Coefs : 3 4 1 4 1 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.27 sec.Coefs : 5 2 1 5 2 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.27 sec.Coefs : 5 4 5 2 2 20
Tx de succes : 0.7635518843572535 pour k = 10 en 8.28 sec.Coefs : 2 4 5 5 1 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.28 sec.Coefs : 3 4 4 3 1 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.28 sec.Coefs : 4 3 3 3 2 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.29 sec.Coefs : 2 3 1 5 2 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.29 sec.Coefs : 3 4 1 5 1 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.29 sec.Coefs : 3 4 2 3 2 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.29 sec.Coefs : 3 4 5 2 1 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.29 sec.Coefs : 3 5 1 3 3 20
Tx de succes : 0.7635518843572535 pour k = 10 en 8.29 sec.Coefs : 4 3 3 2 1 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.29 sec.Coefs : 4 4 5 5 3 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.3 sec.Coefs : 2 4 3 4 3 20
Tx de succes : 0.7635518843572535 pour k = 10 en 8.3 sec.Coefs : 3 2 1 3 1 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.3 sec.Coefs : 3 2 5 1 1 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.3 sec.Coefs : 3 3 5 1 1 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.3 sec.Coefs : 3 4 3 2 1 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.31 sec.Coefs : 3 5 3 5 3 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.31 sec.Coefs : 4 3 5 1 1 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.31 sec.Coefs : 5 2 1 3 1 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.31 sec.Coefs : 5 4 3 1 1 20
Tx de succes : 0.7635518843572535 pour k = 10 en 8.31 sec.Coefs : 5 4 4 5 2 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.31 sec.Coefs : 5 5 1 4 3 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.32 sec.Coefs : 3 2 1 1 3 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.32 sec.Coefs : 3 2 1 2 1 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.32 sec.Coefs : 3 2 1 3 3 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.32 sec.Coefs : 3 5 3 4 3 20
Tx de succes : 0.7635518843572535 pour k = 10 en 8.32 sec.Coefs : 4 4 1 4 3 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.32 sec.Coefs : 5 2 1 2 1 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.32 sec.Coefs : 5 3 4 1 1 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.32 sec.Coefs : 5 5 3 4 3 20
Tx de succes : 0.7635518843572535 pour k = 10 en 8.33 sec.Coefs : 3 2 1 5 2 20
Tx de succes : 0.7635518843572535 pour k = 10 en 8.33 sec.Coefs : 5 2 1 5 3 20
Tx de succes : 0.7635518843572535 pour k = 10 en 8.34 sec.Coefs : 2 3 1 3 1 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.34 sec.Coefs : 3 2 4 1 1 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.34 sec.Coefs : 5 2 4 1 1 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.34 sec.Coefs : 5 3 1 1 1 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.35 sec.Coefs : 2 3 1 2 1 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.35 sec.Coefs : 4 3 5 2 1 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.35 sec.Coefs : 4 4 1 2 1 20
Tx de succes : 0.7635518843572535 pour k = 10 en 8.35 sec.Coefs : 5 5 4 1 1 20
Tx de succes : 0.7635518843572535 pour k = 10 en 8.36 sec.Coefs : 2 4 4 3 1 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.36 sec.Coefs : 2 5 1 4 1 20
Tx de succes : 0.7635518843572535 pour k = 10 en 8.36 sec.Coefs : 3 5 4 3 2 20
Tx de succes : 0.7635518843572535 pour k = 10 en 8.37 sec.Coefs : 3 5 1 1 1 20
Tx de succes : 0.7635518843572535 pour k = 10 en 8.37 sec.Coefs : 5 5 1 3 2 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.37 sec.Coefs : 5 5 5 5 3 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.38 sec.Coefs : 3 4 2 2 1 20
Tx de succes : 0.7635518843572535 pour k = 10 en 8.38 sec.Coefs : 4 4 2 3 3 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.38 sec.Coefs : 4 5 1 1 2 20
Tx de succes : 0.7635518843572535 pour k = 10 en 8.38 sec.Coefs : 5 4 3 2 3 20
Tx de succes : 0.7635518843572535 pour k = 10 en 8.38 sec.Coefs : 5 4 4 3 1 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.39 sec.Coefs : 3 2 1 2 2 20
Tx de succes : 0.7635518843572535 pour k = 10 en 8.39 sec.Coefs : 3 3 1 5 2 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.39 sec.Coefs : 5 5 5 3 2 20
Tx de succes : 0.7635518843572535 pour k = 10 en 8.41 sec.Coefs : 4 2 1 2 2 20
Tx de succes : 0.7635518843572535 pour k = 10 en 8.41 sec.Coefs : 4 4 5 1 3 20
Tx de succes : 0.7635518843572535 pour k = 10 en 8.42 sec.Coefs : 2 4 4 3 2 20
Tx de succes : 0.7635518843572535 pour k = 10 en 8.42 sec.Coefs : 3 2 1 4 1 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.43 sec.Coefs : 2 5 3 5 2 20
Tx de succes : 0.7635518843572535 pour k = 10 en 8.43 sec.Coefs : 4 4 4 1 1 20
Tx de succes : 0.7635518843572535 pour k = 10 en 8.44 sec.Coefs : 3 3 1 3 1 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.45 sec.Coefs : 2 5 1 2 1 20
Tx de succes : 0.7635518843572535 pour k = 10 en 8.45 sec.Coefs : 2 5 4 3 3 20
Tx de succes : 0.7635518843572535 pour k = 10 en 8.45 sec.Coefs : 5 5 1 3 1 20
Tx de succes : 0.7635518843572535 pour k = 10 en 8.47 sec.Coefs : 3 4 3 5 3 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.51 sec.Coefs : 3 5 2 1 1 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.51 sec.Coefs : 4 4 2 2 3 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.51 sec.Coefs : 5 3 2 3 2 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.52 sec.Coefs : 3 5 2 5 2 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.53 sec.Coefs : 3 5 3 4 2 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.54 sec.Coefs : 3 4 2 4 2 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.54 sec.Coefs : 3 4 2 5 2 20
Tx de succes : 0.7635518843572535 pour k = 10 en 8.58 sec.Coefs : 3 5 2 4 3 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.58 sec.Coefs : 3 5 4 5 2 10
Tx de succes : 0.7635518843572535 pour k = 10 en 8.64 sec.Coefs : 5 4 1 2 1 20
Tx de succes : 0.7635518843572535 pour k = 10 en 8.67 sec.Coefs : 4 4 2 4 3 20
Tx de succes : 0.7635518843572535 pour k = 10 en 9.39 sec.Coefs : 4 4 4 3 1 10
Tx de succes : 0.7630356220960248 pour k = 10 en 11.8 sec.Coefs : 1 2 1 1 1 20
Tx de succes : 0.7630356220960248 pour k = 10 en 11.82 sec.Coefs : 1 2 4 2 2 10
Tx de succes : 0.7630356220960248 pour k = 10 en 11.84 sec.Coefs : 1 2 1 1 3 20
Tx de succes : 0.7630356220960248 pour k = 10 en 11.84 sec.Coefs : 1 3 1 1 3 10
Tx de succes : 0.7630356220960248 pour k = 10 en 11.86 sec.Coefs : 1 2 2 2 2 10
Tx de succes : 0.7630356220960248 pour k = 10 en 11.86 sec.Coefs : 1 2 4 3 3 10
Tx de succes : 0.7630356220960248 pour k = 10 en 11.86 sec.Coefs : 1 2 5 1 3 20
Tx de succes : 0.7630356220960248 pour k = 10 en 11.87 sec.Coefs : 1 2 1 3 1 20
Tx de succes : 0.7630356220960248 pour k = 10 en 11.87 sec.Coefs : 1 2 1 4 2 20
Tx de succes : 0.7630356220960248 pour k = 10 en 11.87 sec.Coefs : 1 2 2 2 1 10
Tx de succes : 0.7630356220960248 pour k = 10 en 11.87 sec.Coefs : 1 2 3 2 2 10
Tx de succes : 0.7630356220960248 pour k = 10 en 11.87 sec.Coefs : 1 2 4 3 2 10
Tx de succes : 0.7630356220960248 pour k = 10 en 11.87 sec.Coefs : 1 2 5 2 2 10
Tx de succes : 0.7630356220960248 pour k = 10 en 11.87 sec.Coefs : 1 3 2 3 2 10
Tx de succes : 0.7630356220960248 pour k = 10 en 11.87 sec.Coefs : 1 3 5 4 1 10
Tx de succes : 0.7630356220960248 pour k = 10 en 11.88 sec.Coefs : 1 2 1 2 1 20
Tx de succes : 0.7630356220960248 pour k = 10 en 11.88 sec.Coefs : 1 2 5 3 3 10
Tx de succes : 0.7630356220960248 pour k = 10 en 11.88 sec.Coefs : 1 4 1 5 1 20
Tx de succes : 0.7630356220960248 pour k = 10 en 11.88 sec.Coefs : 1 4 2 2 1 10
Tx de succes : 0.7630356220960248 pour k = 10 en 11.89 sec.Coefs : 1 2 1 4 3 20
Tx de succes : 0.7630356220960248 pour k = 10 en 11.89 sec.Coefs : 1 2 1 5 2 20
Tx de succes : 0.7630356220960248 pour k = 10 en 11.89 sec.Coefs : 1 2 1 5 3 20
Tx de succes : 0.7630356220960248 pour k = 10 en 11.89 sec.Coefs : 1 3 1 4 2 20
Tx de succes : 0.7630356220960248 pour k = 10 en 11.89 sec.Coefs : 1 3 2 5 1 10
Tx de succes : 0.7630356220960248 pour k = 10 en 11.89 sec.Coefs : 1 3 3 4 1 10
Tx de succes : 0.7630356220960248 pour k = 10 en 11.89 sec.Coefs : 1 4 1 2 1 20
Tx de succes : 0.7630356220960248 pour k = 10 en 11.89 sec.Coefs : 1 4 1 2 3 20
Tx de succes : 0.7630356220960248 pour k = 10 en 11.9 sec.Coefs : 1 2 5 3 2 10
Tx de succes : 0.7630356220960248 pour k = 10 en 11.91 sec.Coefs : 1 5 5 4 3 20
Tx de succes : 0.7630356220960248 pour k = 10 en 11.93 sec.Coefs : 1 5 3 1 1 20
Tx de succes : 0.7630356220960248 pour k = 10 en 11.96 sec.Coefs : 1 5 2 2 2 20
Tx de succes : 0.7630356220960248 pour k = 10 en 11.98 sec.Coefs : 1 3 3 5 1 10
Tx de succes : 0.7630356220960248 pour k = 10 en 11.98 sec.Coefs : 1 5 1 3 2 10
Tx de succes : 0.7630356220960248 pour k = 10 en 11.99 sec.Coefs : 1 5 5 2 1 10
Tx de succes : 0.7630356220960248 pour k = 10 en 12.0 sec.Coefs : 1 5 4 2 1 10
Tx de succes : 0.7630356220960248 pour k = 10 en 12.04 sec.Coefs : 1 5 1 3 1 20
Tx de succes : 0.7630356220960248 pour k = 10 en 12.05 sec.Coefs : 1 5 5 3 2 20
Tx de succes : 0.7630356220960248 pour k = 10 en 12.1 sec.Coefs : 1 5 2 1 1 20
Tx de succes : 0.7630356220960248 pour k = 10 en 12.46 sec.Coefs : 1 5 1 5 1 20
Tx de succes : 0.7630356220960248 pour k = 10 en 8.09 sec.Coefs : 4 5 4 4 2 10
Tx de succes : 0.7630356220960248 pour k = 10 en 8.1 sec.Coefs : 2 4 2 4 2 10
Tx de succes : 0.7630356220960248 pour k = 10 en 8.1 sec.Coefs : 4 5 4 5 2 10
Tx de succes : 0.7630356220960248 pour k = 10 en 8.1 sec.Coefs : 5 5 1 5 3 10
Tx de succes : 0.7630356220960248 pour k = 10 en 8.11 sec.Coefs : 4 5 3 4 2 10
Tx de succes : 0.7630356220960248 pour k = 10 en 8.12 sec.Coefs : 4 2 1 2 3 10
Tx de succes : 0.7630356220960248 pour k = 10 en 8.12 sec.Coefs : 4 5 5 2 1 10
Tx de succes : 0.7630356220960248 pour k = 10 en 8.13 sec.Coefs : 2 2 1 4 1 10
Tx de succes : 0.7630356220960248 pour k = 10 en 8.13 sec.Coefs : 2 4 2 2 1 20
Tx de succes : 0.7630356220960248 pour k = 10 en 8.13 sec.Coefs : 4 5 4 3 1 10
Tx de succes : 0.7630356220960248 pour k = 10 en 8.13 sec.Coefs : 5 4 5 5 3 10
Tx de succes : 0.7630356220960248 pour k = 10 en 8.14 sec.Coefs : 2 2 2 1 1 10
Tx de succes : 0.7630356220960248 pour k = 10 en 8.14 sec.Coefs : 2 3 3 5 2 10
Tx de succes : 0.7630356220960248 pour k = 10 en 8.14 sec.Coefs : 2 3 4 3 1 10
Tx de succes : 0.7630356220960248 pour k = 10 en 8.14 sec.Coefs : 2 3 4 4 2 10
Tx de succes : 0.7630356220960248 pour k = 10 en 8.14 sec.Coefs : 5 4 5 4 3 10
Tx de succes : 0.7630356220960248 pour k = 10 en 8.15 sec.Coefs : 2 3 4 1 3 10
Tx de succes : 0.7630356220960248 pour k = 10 en 8.15 sec.Coefs : 2 3 4 4 3 10
Tx de succes : 0.7630356220960248 pour k = 10 en 8.15 sec.Coefs : 2 4 2 3 2 10
Tx de succes : 0.7630356220960248 pour k = 10 en 8.15 sec.Coefs : 4 2 4 1 1 10
Tx de succes : 0.7630356220960248 pour k = 10 en 8.15 sec.Coefs : 4 2 5 2 1 10
Tx de succes : 0.7630356220960248 pour k = 10 en 8.15 sec.Coefs : 4 5 1 3 2 10
Tx de succes : 0.7630356220960248 pour k = 10 en 8.15 sec.Coefs : 4 5 1 4 3 10
Tx de succes : 0.7630356220960248 pour k = 10 en 8.16 sec.Coefs : 2 2 1 3 1 10
Tx de succes : 0.7630356220960248 pour k = 10 en 8.16 sec.Coefs : 2 4 1 2 2 20
Tx de succes : 0.7630356220960248 pour k = 10 en 8.16 sec.Coefs : 4 5 1 4 2 10
Tx de succes : 0.7630356220960248 pour k = 10 en 8.16 sec.Coefs : 4 5 3 5 3 20
Tx de succes : 0.7630356220960248 pour k = 10 en 8.17 sec.Coefs : 2 3 2 2 1 10
Tx de succes : 0.7630356220960248 pour k = 10 en 8.17 sec.Coefs : 2 4 1 2 3 20
Tx de succes : 0.7630356220960248 pour k = 10 en 8.17 sec.Coefs : 2 4 5 4 1 10
Tx de succes : 0.7630356220960248 pour k = 10 en 8.17 sec.Coefs : 3 2 1 4 2 10
Tx de succes : 0.7630356220960248 pour k = 10 en 8.18 sec.Coefs : 2 2 1 4 3 20
Tx de succes : 0.7630356220960248 pour k = 10 en 8.18 sec.Coefs : 2 4 2 5 1 20
Tx de succes : 0.7630356220960248 pour k = 10 en 8.18 sec.Coefs : 3 4 4 2 1 10
Tx de succes : 0.7630356220960248 pour k = 10 en 8.18 sec.Coefs : 4 5 5 3 2 20
Tx de succes : 0.7630356220960248 pour k = 10 en 8.19 sec.Coefs : 4 2 1 5 3 20
Tx de succes : 0.7630356220960248 pour k = 10 en 8.2 sec.Coefs : 2 3 5 1 1 20
Tx de succes : 0.7630356220960248 pour k = 10 en 8.2 sec.Coefs : 2 4 1 3 1 20
Tx de succes : 0.7630356220960248 pour k = 10 en 8.2 sec.Coefs : 2 4 1 5 3 20
Tx de succes : 0.7630356220960248 pour k = 10 en 8.2 sec.Coefs : 2 4 4 4 2 20
Tx de succes : 0.7630356220960248 pour k = 10 en 8.2 sec.Coefs : 2 5 4 5 2 10
Tx de succes : 0.7630356220960248 pour k = 10 en 8.2 sec.Coefs : 5 4 2 4 3 10
Tx de succes : 0.7630356220960248 pour k = 10 en 8.21 sec.Coefs : 3 3 3 1 3 20
Tx de succes : 0.7630356220960248 pour k = 10 en 8.21 sec.Coefs : 3 4 2 2 3 10
Tx de succes : 0.7630356220960248 pour k = 10 en 8.21 sec.Coefs : 4 2 1 3 3 20
Tx de succes : 0.7630356220960248 pour k = 10 en 8.21 sec.Coefs : 4 3 3 1 3 20
Tx de succes : 0.7630356220960248 pour k = 10 en 8.21 sec.Coefs : 5 3 2 5 2 10
Tx de succes : 0.7630356220960248 pour k = 10 en 8.21 sec.Coefs : 5 4 3 4 3 10
Tx de succes : 0.7630356220960248 pour k = 10 en 8.21 sec.Coefs : 5 5 3 5 3 10
